CBA_ID,UNION_ID,PSIC.x,REGION,EBU_YEAR_REG,SCOPE.x,TYPE,EMPLOYEES,MEMBERS,union_density,island_grp,FILE_ID,FIRM_NAME.y,PSIC.y,UNION_NAME.y,START_DATE,END_DATE,BARGAIN_UNIT,SCOPE.y,YEAR_REG,Duration,CBA_yes,EVENT,UNIONAGE1,UNIONAGE2,TIMECBA,SCOPE_new,Type,Sector,sector_grp,Density
NA,12003,MANUFACTURING,IV-A,2020,RANK AND FILE,"INDEPENDENT
UNION",31,11,35.483870967741936,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,1,1,RANK-AND-FILE,Independent,Manufacturing,Industry,Low density
NA,12004,"AGRICULTURE, FORESTRY AND  FISHING",IV-A,2019,SUPERVISORY,LOCAL/CHAPTER,1000,53,5.3,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,2,2,OTHERS,Local/Chapter,All others,Services,Low density
NA,12005,MANUFACTURING,IV-A,2019,RANK AND FILE,LOCAL/CHAPTER,644,84,13.043478260869565,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,2,2,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
0986,12006,MANUFACTURING,IV-A,2019,RANK AND FILE,"INDEPENDENT
UNION",1208,720,59.60264900662252,Luzon,0986_Toyota Aisin,"TOYOTA AISIN PHIL'S., INC",MANUFACTURING,TOYOTA AISIN PHIL'S. LABOR UNION (TAPLU),2019-09-01T00:00:00Z,2021-08-31T00:00:00Z,NA,NA,2020,2,With CBA,1,1,2,1,RANK-AND-FILE,Independent,Manufacturing,Industry,High density
NA,12007,MANUFACTURING,IV-A,2019,RANK AND FILE,LOCAL/CHAPTER,1000,313,31.3,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,2,2,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,12008,MANUFACTURING,IV-A,2019,SUPERVISORY,LOCAL/CHAPTER,971,192,19.77342945417096,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,2,2,OTHERS,Local/Chapter,Manufacturing,Industry,Low density
NA,12009,MANUFACTURING,IV-A,2019,RANK AND FILE,"INDEPENDENT
UNION",123,97,78.86178861788618,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,2,2,RANK-AND-FILE,Independent,Manufacturing,Industry,High density
NA,12010,MANUFACTURING,IV-A,2019,RANK AND FILE,"INDEPENDENT
UNION",548,71,12.956204379562045,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,2,2,RANK-AND-FILE,Independent,Manufacturing,Industry,Low density
NA,12011,MANUFACTURING,IV-A,2019,RANK AND FILE,"INDEPENDENT
UNION",19,13,68.42105263157895,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,2,2,RANK-AND-FILE,Independent,Manufacturing,Industry,High density
0968,12012,MANUFACTURING,IV-A,2019,RANK AND FILE,"INDEPENDENT
UNION",320,75,23.4375,Luzon,0968_Technol,TECHNOL EIGHT PHILIPPINES CORPORATION,MANUFACTURING,TECHNOL EIGHT PHILIPPINES WORKERS UNION (TEPWU)-OLALIA-KMU,2019-06-01T00:00:00Z,2022-05-31T00:00:00Z,NA,NA,2020,3,With CBA,1,1,2,1,RANK-AND-FILE,Independent,Manufacturing,Industry,Low density
NA,12013,CONSTRUCTION,IV-A,2019,RANK AND FILE,LOCAL/CHAPTER,200,14,7.000000000000001,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,2,2,RANK-AND-FILE,Local/Chapter,All others,Industry,Low density
0237,12014,MANUFACTURING,IV-A,2019,SUPERVISORY,LOCAL/CHAPTER,183,10,5.464480874,Luzon,0237_Laguna Daiichi,I-PEX  PHILIPPINES INC. (FORMERLY LAGUNA DAI-ICHI INC),MANUFACTURING,LAGUNA DAI-ICHI INC SUPERVISORS' UNION (LDISU-PMA),2018-03-01T00:00:00Z,2023-02-28T00:00:00Z,10,RANK AND FILE,2021,5,With CBA,1,2,2,2,OTHERS,Local/Chapter,Manufacturing,Industry,Low density
NA,12015,EDUCATION,IV-A,2019,RANK AND FILE,"INDEPENDENT
UNION",160,38,23.75,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,2,2,RANK-AND-FILE,Independent,All others,Services,Low density
NA,12016,MANUFACTURING,IV-A,2019,RANK AND FILE,LOCAL/CHAPTER,450,53,11.777777777777777,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,2,2,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
0023,12017,MANUFACTURING,IV-A,2019,RANK AND FILE,"INDEPENDENT
UNION",1300,284,21.846153846153847,Luzon,0023_Coca-Cola,"COCA-COLA BEVERAGES PHILIPPINES, INC.",MANUFACTURING,SOUTH LUZON COCA-COLA BEVERAGES LOGISTICS UNION,2021-02-01T00:00:00Z,2026-01-31T00:00:00Z,252,RANK AND FILE,2021,5,With CBA,1,2,2,2,RANK-AND-FILE,Independent,Manufacturing,Industry,Low density
NA,12018,MANUFACTURING,IV-A,2019,RANK AND FILE,INDEPENDENT UNION,130,44,33.84615384615385,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,2,2,RANK-AND-FILE,Independent,Manufacturing,Industry,Low density
NA,12019,MANUFACTURING,IV-A,2019,RANK AND FILE,LOCAL/CHAPTER,6,6,100,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,2,2,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,12020,MANUFACTURING,IV-A,2019,RANK AND FILE,"INDEPENDENT
UNION",120,30,25,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,2,2,RANK-AND-FILE,Independent,Manufacturing,Industry,Low density
NA,12021,MANUFACTURING,IV-A,2018,RANK AND FILE,LOCAL/CHAPTER,405,201,49.629629629629626,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,3,3,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,12022,MANUFACTURING,IV-A,2018,RANK AND FILE,LOCAL/CHAPTER,5000,NA,NA,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,3,3,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,NA
NA,12023,MANUFACTURING,IV-A,2018,RANK AND FILE,INDEPENDENT,216,118,54.629629629629626,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,3,3,RANK-AND-FILE,Independent,Manufacturing,Industry,High density
NA,12024,MANUFACTURING,IV-A,2018,RANK AND FILE,LOCAL/CHAPTER,178,33,18.53932584269663,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,3,3,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
0728,12025,MANUFACTURING,IV-A,2018,RANK AND FILE,"INDEPENDENT
UNION",94,24,25.53191489361702,Luzon,0728_Mechanical Dynamics,MECHANICAL DYNAMICS INC.,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",MDI- UNITED WORKERS UNION,2019-05-07T00:00:00Z,2024-05-06T00:00:00Z,NA,NA,2019,5,With CBA,1,1,3,1,RANK-AND-FILE,Independent,Manufacturing,Industry,Low density
NA,12026,MANUFACTURING,IV-A,2018,RANK AND FILE,LOCAL/CHAPTER,1200,220,18.333333333333332,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,3,3,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,12027,MANUFACTURING,IV-A,2018,RANK AND FILE,INDEPENDENT UNION,476,21,4.411764705882353,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,3,3,RANK-AND-FILE,Independent,Manufacturing,Industry,Low density
NA,12028,MANUFACTURING,IV-A,2018,SUPERVISORY,"INDEPENDENT
UNION",476,21,4.411764705882353,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,3,3,OTHERS,Independent,Manufacturing,Industry,Low density
NA,12029,MANUFACTURING,IV-A,2018,RANK AND FILE,LOCAL/CHAPTER,520,420,80.76923076923077,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,3,3,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,12030,MANUFACTURING,IV-A,2018,RANK AND FILE,LOCAL/CHAPTER,316,208,65.82278481012658,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,3,3,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,12031,CONSTRUCTION,IV-A,2018,RANK AND FILE,LOCAL/CHAPTER,53,30,56.60377358490566,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,3,3,RANK-AND-FILE,Local/Chapter,All others,Industry,High density
0041,12032,MANUFACTURING,IV-A,2017,RANK AND FILE,"INDEPENDENT
UNION",89,29,32.58426966292135,Luzon,0041_Absolut,"ABSOLUT DISTILLERS, INC.",MANUFACTURING,"ABSOLUT DISTILERS, INC. EMPLOYEES ASSOCIATION-ADIEA",2020-05-01T00:00:00Z,2023-04-30T00:00:00Z,43,RANK AND FILE,2021,3,With CBA,1,4,4,4,RANK-AND-FILE,Independent,Manufacturing,Industry,Low density
0292,12033,MANUFACTURING,IV-A,2017,RANK AND FILE,LOCAL/CHAPTER,130,90,69.23076923076923,Luzon,0292_Arcya,ARCYA GLASS CORPORATION,MANUFACTURING,ARCYA GLASS EMPLOYEES UNION- AGEU- AGLO,2017-07-01T00:00:00Z,2022-06-30T00:00:00Z,NA,NA,2018,5,With CBA,1,1,4,1,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,12034,TRANSPORT AND STORAGE,IV-A,2017,RANK AND FILE,INDEPENDENT UNION,165,156,94.54545454545455,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,4,4,RANK-AND-FILE,Independent,All others,Services,High density
NA,12035,MANUFACTURING,IV-A,2017,RANK AND FILE,LOCAL/CHAPTER,NA,350,NA,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,4,4,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,NA
NA,12036,MANUFACTURING,IV-A,2017,RANK AND FILE,LOCAL/CHAPTER,200,200,100,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,4,4,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
0170,12037,MANUFACTURING,IV-A,2017,RANK AND FILE,LOCAL/CHAPTER,50,26,52,Luzon,0170_Azucarera,"CENTRAL AZUCARERA DON PEDRO, INC.",MANUFACTURING,CENTRAL AZUCARERA DON PEDRO PROFESSIONAL TECHNICAL AND MONTHLY PAID WORKERS UNION,2020-05-01T00:00:00Z,2022-05-01T00:00:00Z,84,RANK AND FILE,2021,2,With CBA,1,4,4,4,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
0161,12038,MANUFACTURING,IV-A,2017,RANK AND FILE,"INDEPENDENT
UNION",NA,13,NA,Luzon,0161_Ginebra,"GINEBRA SAN MIGUEL, INC.",MANUFACTURING,UNITED INDEPENDENT UNION OF GSMI-CABUYAO PLANT,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,12,RANK AND FILE,2021,3,With CBA,1,4,4,4,RANK-AND-FILE,Independent,Manufacturing,Industry,NA
NA,12039,MANUFACTURING,IV-A,2017,RANK AND FILE,LOCAL/CHAPTER,200,150,75,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,4,4,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
0571,12040,TRANSPORT AND STORAGE,IV-A,2017,RANK AND FILE,LOCAL/CHAPTER,75,60,80,Luzon,0571_HM Trans,HM TRANSPORT INC (FORMERLY CALAMBA MEGA TRANS INC.),TRANSPORT AND STORAGE,SAMAHAN NG MANGAGAWANG DRIVER CONDUCTOR SA HM TRANSPORT (FORMERLY CALAMBA MEGA TRANS INC.)- ASSOCIATION OF GENUINE LABOR ORGANIZATIONS (SMDCHMT-AGLO),2018-02-01T00:00:00Z,2023-02-01T00:00:00Z,NA,NA,2019,5,With CBA,1,2,4,2,RANK-AND-FILE,Local/Chapter,All others,Services,High density
NA,12041,CONSTRUCTION,IV-A,2017,RANK AND FILE,LOCAL/CHAPTER,104,66,63.46153846153846,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,4,4,RANK-AND-FILE,Local/Chapter,All others,Industry,High density
NA,12042,CONSTRUCTION,IV-A,2017,RANK AND FILE,LOCAL/CHAPTER,NA,600,NA,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,4,4,RANK-AND-FILE,Local/Chapter,All others,Industry,NA
NA,12043,ADMINISTRATIVE  AND SUPPORT SERVICE ACTIVITIES,IV-A,2017,RANK AND FILE,LOCAL/CHAPTER,201,64,31.84079602,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,4,4,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,12044,MANUFACTURING,IV-A,2017,RANK AND FILE,LOCAL/CHAPTER,NA,30,NA,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,4,4,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,NA
NA,12045,MANUFACTURING,IV-A,2017,RANK AND FILE,LOCAL/CHAPTER,1050,280,26.666666666666668,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,4,4,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,12046,CONSTRUCTION,IV-A,2017,RANK AND FILE,LOCAL/CHAPTER,113,20,17.699115044247787,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,4,4,RANK-AND-FILE,Local/Chapter,All others,Industry,Low density
NA,12047,MANUFACTURING,IV-A,2017,RANK AND FILE,LOCAL/CHAPTER,2050,2050,100,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,4,4,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,12048,MANUFACTURING,IV-A,2017,RANK AND FILE,LOCAL/CHAPTER,2500,75,3,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,4,4,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,12049,TRANSPORT AND STORAGE,IV-A,2017,RANK AND FILE,LOCAL/CHAPTER,60,50,83.33333333333334,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,4,4,RANK-AND-FILE,Local/Chapter,All others,Services,High density
NA,12050,MANUFACTURING,IV-A,2017,RANK AND FILE,LOCAL/CHAPTER,140,83,59.285714285714285,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,4,4,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,12051,MANUFACTURING,IV-A,2016,SUPERVISORY,"INDEPENDENT
UNION",502,61,12.151394422310757,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,OTHERS,Independent,Manufacturing,Industry,Low density
NA,12052,EDUCATION,IV-A,2016,RANK AND FILE,INDEPENDENT UNION,NA,21,NA,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,RANK-AND-FILE,Independent,All others,Services,NA
NA,12053,MANUFACTURING,IV-A,2016,SUPERVISORY,LOCAL/CHAPTER,50,20,40,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,OTHERS,Local/Chapter,Manufacturing,Industry,Low density
NA,12054,MANUFACTURING,IV-A,2016,SUPERVISORY,INDEPENDENT UNION,672,22,3.273809523809524,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,OTHERS,Independent,Manufacturing,Industry,Low density
NA,12055,MANUFACTURING,IV-A,2016,RANK AND FILE,"INDEPENDENT
UNION",NA,84,NA,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,RANK-AND-FILE,Independent,Manufacturing,Industry,NA
NA,12056,MANUFACTURING,IV-A,2016,RANK AND FILE,"INDEPENDENT
UNION",NA,13,NA,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,RANK-AND-FILE,Independent,Manufacturing,Industry,NA
0004,12057,MANUFACTURING,IV-A,2016,RANK AND FILE,LOCAL/CHAPTER,579,318,54.92227979274611,Luzon,0004_Fuji,FUJI ELECTRIC PHILIPPINES INC.,MANUFACTURING,LAKAS NG NAGKAKAISANG MANGGAGAWA NG FUJI ELECTRIC PHILIPPINES- OLALIA KMU (LNMFEP-OLALIA-KMU),2020-04-01T00:00:00Z,2023-03-31T00:00:00Z,637,RANK AND FILE,2021,3,With CBA,1,5,5,5,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,12058,MANUFACTURING,IV-A,2016,RANK AND FILE,"INDEPENDENT
UNION",NA,20,NA,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,RANK-AND-FILE,Independent,Manufacturing,Industry,NA
0572,12059,TRANSPORT AND  STORAGE,IV-A,2016,RANK AND FILE,LOCAL/CHAPTER,80,60,75,Luzon,0572_HM Trans,HM TRANSPORT INC (FORMERLY CALAMBA MEGA TRANS INC.),TRANSPORT AND STORAGE,MALAYANG MANGGAGAWA NG HM TRANSPORT-UNILUP,2019-10-01T00:00:00Z,2024-10-01T00:00:00Z,NA,NA,2019,5,With CBA,1,3,5,3,RANK-AND-FILE,Local/Chapter,All others,Services,High density
NA,12060,ACCOMODATION AND FOOD SERVICE  ACTIVITIES,IV-A,2016,RANK AND FILE,LOCAL/CHAPTER,15,11,73.33333333333333,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,RANK-AND-FILE,Local/Chapter,All others,Services,High density
NA,12061,MANUFACTURING,IV-A,2016,RANK AND FILE,LOCAL/CHAPTER,60,NA,NA,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,NA
NA,12062,MANUFACTURING,IV-A,2016,RANK AND FILE,LOCAL/CHAPTER,60,NA,NA,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,NA
0652,12063,TRANSPORT AND STORAGE,IV-A,2016,RANK AND FILE,LOCAL/CHAPTER,NA,50,NA,Luzon,0652_KL CNG,KL CNG BUS TRANSPORT CORPORATION,TRANSPORT AND STORAGE,"KL CNGBUS TRANSPORT CORPORATION-DRIVERS, CONDUCTORS & MAINTENANCE WORKERS UNION-AGLO",2016-10-05T00:00:00Z,2021-10-05T00:00:00Z,NA,NA,2017,5,With CBA,1,1,5,1,RANK-AND-FILE,Local/Chapter,All others,Services,NA
NA,12064,MANUFACTURING,IV-A,2016,RANK AND FILE,LOCAL/CHAPTER,56,16,28.57142857142857,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,12065,MANUFACTURING,IV-A,2016,RANK AND FILE,"INDEPENDENT
UNION",NA,263,NA,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,RANK-AND-FILE,Independent,Manufacturing,Industry,NA
NA,12066,CONSTRUCTION,IV-A,2016,RANK AND FILE,LOCAL/CHAPTER,208,65,31.25,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,RANK-AND-FILE,Local/Chapter,All others,Industry,Low density
NA,12067,MANUFACTURING,IV-A,2016,RANK AND FILE,LOCAL/CHAPTER,300,200,66.66666666666666,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,12068,MANUFACTURING,IV-A,2016,RANK AND FILE,LOCAL/CHAPTER,300,160,53.333333333333336,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,12069,MANUFACTURING,IV-A,2016,RANK AND FILE,LOCAL/CHAPTER,NA,NA,NA,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,NA
NA,12070,TRANSPORT AND  STORAGE,IV-A,2016,RANK AND FILE,"INDEPENDENT
UNION",420,203,48.333333333333336,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,RANK-AND-FILE,Independent,All others,Services,Low density
NA,12071,"WATER SUPPLY; SEWERAGE, WATE MANAGEMENT AND REMEDIATION  ACTIVITIES",IV-A,2016,RANK AND FILE,LOCAL/CHAPTER,150,70,46.666666666666664,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,RANK-AND-FILE,Local/Chapter,All others,Industry,Low density
0913,12072,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",IV-A,2016,RANK AND FILE,LOCAL/CHAPTER,156,100,64.1025641,Luzon,0913_Siemens,"SIEMENS POWER OPERATIONS, INC.","ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",SIEMENS POWER OPERATIONS EMPLOYEES UNION,2017-06-22T00:00:00Z,2022-06-21T00:00:00Z,NA,NA,2017,5,With CBA,1,1,5,1,RANK-AND-FILE,Local/Chapter,All others,Industry,High density
NA,14278,ACCOMODATION  AND FOOD SERVICE ACTIVITIES,V,2019,RANK AND FILE,INDEPENDENT UNION,296,120,40.54054054054054,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,2,2,RANK-AND-FILE,Independent,All others,Services,Low density
NA,14279,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",V,2017,RANK AND FILE,INDEPENDENT UNION,NA,28,NA,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,4,4,RANK-AND-FILE,Independent,All others,Industry,NA
NA,14449,"WATER SUPPLY; SEWERAGE, WATE MANAGEMENT AND REMEDIATION  ACTIVITIES",VI,2020,RANK AND FILE,LOCAL/CHAPTER,67,41,61.19402985074627,Visayas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,1,1,RANK-AND-FILE,Local/Chapter,All others,Industry,High density
NA,14450,OTHER SERVICES  ACTIVITIES,VI,2019,RANK AND FILE,"INDEPENDENT
UNION",30,30,100,Visayas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,2,2,RANK-AND-FILE,Independent,All others,Services,High density
0396,14451,MANUFACTURING,VI,2019,RANK AND FILE,"INDEPENDENT
UNION",36,36,100,Visayas,0396_Coca-Cola,"COCA-COLA BEVERAGES PHILIPPINES, INC.",TRANSPORT AND STORAGE,WESTERN VISAYAS COCA-COLA BEVERAGES LOGISTICS  UNION,2020-06-16T00:00:00Z,2025-06-15T00:00:00Z,NA,NA,2020,5,With CBA,1,1,2,1,RANK-AND-FILE,Independent,Manufacturing,Industry,High density
0399,14452,MANUFACTURING,VI,2018,RANK AND FILE,LOCAL/CHAPTER,99,52,52.52525252525253,Visayas,0399_Coca-Cola,"COCA-COLA BEVERAGES PHILIPPINES, INC.",MANUFACTURING,PACIWU - ILOILO COCA-COLA SALES FORCE UNION CHAPTER,2018-11-01T00:00:00Z,2021-10-31T00:00:00Z,NA,NA,2019,3,With CBA,1,1,3,1,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,14453,HUMAN HEALTH AND SOCIAL WORK  ACTIVITIES,VI,2018,RANK AND FILE,INDEPENDENT UNION,48,21,43.75,Visayas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,3,3,RANK-AND-FILE,Independent,All others,Services,Low density
NA,14454,HUMAN HEALTH AND SOCIAL WORK  ACTIVITIES,VI,2018,RANK AND FILE,INDEPENDENT UNION,167,71,42.51497005988024,Visayas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,3,3,RANK-AND-FILE,Independent,All others,Services,Low density
NA,14455,MANUFACTURING,VI,2018,RANK AND FILE,"INDEPENDENT
UNION",NA,12,NA,Visayas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,3,3,RANK-AND-FILE,Independent,Manufacturing,Industry,NA
NA,14456,MANUFACTURING,VI,2016,RANK AND FILE,LOCAL/CHAPTER,150,36,24,Visayas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,14457,EDUCATION,VI,2016,RANK AND FILE,LOCAL/CHAPTER,14,13,92.85714285714286,Visayas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,RANK-AND-FILE,Local/Chapter,All others,Services,High density
NA,14458,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",VI,2016,RANK AND FILE,INDEPENDENT UNION,25,11,44,Visayas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,5,5,RANK-AND-FILE,Independent,All others,Industry,Low density
NA,15100,MINING AND  QUARRYING,VII,2020,RANK AND FILE,"INDEPENDENT
UNION",2400,350,14.583333333333334,Visayas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,1,1,RANK-AND-FILE,Independent,All others,Services,Low density
NA,15101,MINING AND  QUARRYING,VII,2020,RANK AND FILE,"INDEPENDENT
UNION",2444,508,20.78559738134206,Visayas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,1,1,RANK-AND-FILE,Independent,All others,Services,Low density
NA,15102,MINING AND  QUARRYING,VII,2020,RANK AND FILE,"INDEPENDENT
UNION",2700,274,10.148148148148147,Visayas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,1,1,RANK-AND-FILE,Independent,All others,Services,Low density
NA,15103,CONSTRUCTION,VII,2020,RANK AND FILE,INDEPENDENT UNION,NA,90,NA,Visayas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,1,1,RANK-AND-FILE,Independent,All others,Industry,NA
NA,15104,MANUFACTURING,VII,2020,RANK AND FILE,LOCAL/CHAPTER,NA,85,NA,Visayas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,1,1,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,NA
NA,15105,MINING AND QUARRYING,VII,2020,RANK AND FILE,LOCAL/CHAPTER,NA,402,NA,Visayas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,1,1,RANK-AND-FILE,Local/Chapter,All others,Industry,NA
